query,prod_nm,prod_mid,profit,ctr,profit_rank
箱根一日遊,【贈送纜車票】富士山&箱根一日遊｜蘆之湖水上鳥居&箱根神社&箱根海賊船（可選乘坐）&大涌谷&山中湖&忍野八海,150923,160,33.57,1
箱根一日遊,【富士山箱根一日遊】水陸空探索之旅｜箱根神社・蘆之湖・海賊船・大湧谷・山中湖・忍野八海｜含箱根纜車費用（東京出發）,142196,51,30.62,2
箱根一日遊,【1人成團】箱根富士山＆江之島一日遊｜江之島 大涌谷・蘆之湖水上鳥居・箱根空中纜車・蘆之湖海盜船,529501,25,24.7,3
箱根一日遊,日本富士山箱根精華一日遊｜新倉山淺間公園・忍野八海・大涌谷・空中纜車・蘆之湖遊船（東京出發）,576761,10,19.05,4
箱根周遊,箱根鎌倉周遊券,35862,11,21.67,1
箱根周遊,箱根周遊券,2329,10,65.33,2
箱根周遊券,箱根鎌倉周遊券,35862,15,6.41,1
箱根周遊券,箱根周遊券,2329,11,73.64,2
箱根周遊卷,箱根周遊券,2329,10,79.55,1
簽證,越南電子簽證加急辦理 | 1 小時、2 小時、4 小時、1-3 天選項 | 適用於持有電子簽證代碼的客戶,528655,18,30.0,1
簽證,【越南電子簽證】 E-VISA代辦服務｜保證通過・最快、最好、最安心,185568,10,35.71,2
米子,米子露櫻飯店,298880,3,0.0,1
米蘭,【快速通關】義大利佛羅倫斯 | 聖母百花大教堂門票（含英語導覽）,34866,48,1.96,1
米蘭,米蘭大教堂導覽遊,170280,35,1.43,2
米蘭,義大利米蘭｜斯卡拉歌劇院 + 博物館門票＋導覽,34637,11,6.38,3
米蘭,義大利米蘭大教堂門票,34645,8,19.14,4
米蘭,米蘭：包含大教堂和 10 多個景點的官方城市通票,179020,6,10.07,5
米蘭,義大利五漁村一日遊 | 米蘭出發,34621,3,19.11,6
米蘭,免排隊米蘭大教堂屋頂之旅,169371,3,16.34,7
米蘭大教堂,義大利米蘭大教堂門票,34645,34,67.57,1
粉蝶花,日本茨城常陸海濱公園花海・大洗鳥居・海鮮市場一日遊｜東京出發,533691,35,14.29,1
粉蝶花,春季限定 賞花一日遊｜紫藤花物語 足利花卉公園 紫藤花&神磯鳥居&茨城國營常陸海濱公園 粉蝶花海｜東京出發,271351,21,20.59,2
粉蝶花,日本茨城一日遊｜日立海濱公園掃帚草/淡藍粉蝶花海＆大洗磯前神社＆袋田瀑布｜東京銀座出發,145343,15,19.23,3
糸島,【1人成團】日本福岡系島自然祕境一日遊｜白絲瀑布・龍貓森林・椰子樹鞦韆・夫婦岩（福岡出發）,244307,259,41.92,1
糸島,【季節限定】柳川×系島絕景一日遊｜遊船體驗+夫婦岩+白絲瀑布/雷山千如寺+太宰府,287555,94,22.85,2
糸島,日本福岡糸島一日遊｜必訪人氣景點・中文／英文／廣東話導遊,528486,82,24.31,3
糸島,糸島一日遊｜白絲瀑布・森林咖啡・燒海鮮午餐・花鹽布丁・夫婦岩・天使之翼・椰子鞦韆｜博多站出發,574432,35,22.48,4
糸島,【含 1 人成團方案】福岡一日遊｜太宰府天滿宮 & 網紅景點糸島夫婦岩・天使之羽 & 芥屋大門遊覽船 & 一蘭之森糸島店 & 御笠之湯 ｜博多出發,185513,22,27.77,5
糸島,Yokabus日本九州 福岡 絲島一日遊｜白絲瀑布＆一蘭之森＆櫻井二見浦夫婦岩｜中文服務（福岡出發）,166716,22,25.95,6
糸島,福岡縣前原、志摩、二條 |Hamayaki Shirahama Ya（浜焼き白浜家）|僅座位預訂,215145,3,4.0,7
系島,【1人成團】日本福岡系島自然祕境一日遊｜白絲瀑布・龍貓森林・椰子樹鞦韆・夫婦岩（福岡出發）,244307,199,40.71,1
系島,【季節限定】柳川×系島絕景一日遊｜遊船體驗+夫婦岩+白絲瀑布/雷山千如寺+太宰府,287555,52,28.94,2
系島,糸島固定行程一日遊拼車｜白絲瀑布・森林咖啡・燒海鮮午餐・龍貓之森 ・  花鹽布丁・夫婦巖・天使之翼・椰子秋千｜博多站出發,285427,33,34.57,3
系島,糸島一日遊｜白絲瀑布・森林咖啡・燒海鮮午餐・花鹽布丁・夫婦岩・天使之翼・椰子鞦韆｜博多站出發,574432,16,18.68,4
紐約,美國六天五夜 | 紐約＆費城＆華盛頓＆尼加拉瀑布＆波士頓 | 紐約出發,4419,241,9.24,1
紐約,【自助旅行必備】紐約市探險旅遊卡（3、5、7、10 個景點任你選）,3866,187,14.65,2
紐約,紐約城市通行證 NEW YORK CityPASS®,60,182,14.14,3
紐約,美國紐約范德堡一號大樓 SUMMIT 觀景台門票,127242,41,8.99,4
紐約,紐約半日遊 | 自由女神像＆埃利斯島＆登島遊船 | 含專業導遊服務,123878,27,13.0,5
紐約,美國尼加拉瀑布兩天一夜 | 紐約或紐澤西出發 | 入住鄰近瀑布飯店,1741,26,13.51,6
紐約,Go City | 紐約基礎通行證 New York Essentials Pass,535882,17,6.8,7
紐約,美國職棒 MLB｜紐約洋基隊 New York Yankees 球賽門票,159248,10,8.75,8
紐約,美國紐約｜Edge 觀景台門票,122310,8,8.44,9
紐約,美國紐約 MoMA 現代藝術博物館門票,20573,5,5.37,10
紐約市,美國紐約范德堡一號大樓 SUMMIT 觀景台門票,127242,29,3.85,1
紐約市,【自助旅行必備】紐約市探險旅遊卡（3、5、7、10 個景點任你選）,3866,27,6.25,2
紐約百老匯,紐約百老匯音樂劇｜哈利波特與被詛咒的孩子 Harry Potter and the Cursed Child 門票,34965,31,43.33,1
紐約百老匯,紐約百老匯音樂劇｜阿拉丁 Aladdin 門票,11856,29,34.15,2
紐西蘭,【塔斯曼冰川健行】庫克山直升機之旅+冰川健行｜紐西蘭,123626,1620,9.49,1
紐西蘭,紐西蘭庫克山塔斯曼冰川探險半日遊 | 觀光直升機＆徒步健行,24814,617,10.27,2
紐西蘭,紐西蘭瓦納卡 | 高空跳傘體驗,19486,355,4.82,3
紐西蘭,紐西蘭魔戒景點一日遊｜哈比村＆懷托摩藍光螢火蟲洞｜奧克蘭出發,12113,295,13.03,4
紐西蘭,紐西蘭皇后鎮天空纜車門票＆滑車體驗,22450,226,11.2,5
紐西蘭,紐西蘭 | 福克斯冰河直升機飛行體驗＆冰川健行,24632,216,7.95,6
紐西蘭,米爾福德峽灣遊船與巴士一日遊｜皇后鎮或蒂阿瑙出發｜紐西蘭,265849,196,7.67,7
紐西蘭,【庫克山高山登陸】塔斯曼碼頭Lake Taster直升機體驗|紐西蘭,166680,166,3.74,8
紐西蘭,紐西蘭網卡｜One NZ (Vodafone) +通話 eSIM,168236,94,6.6,9
紐西蘭,【英、日、國語導遊】黑暗天空計畫特卡波湖高峰會觀星體驗 |紐西蘭,250380,74,9.12,10
紐西蘭 esim,紐西蘭網卡｜One NZ (Vodafone) +通話 eSIM,168236,24,44.44,1
紐西蘭 esim,【5折優惠】紐西蘭 每日流量/總量 eSIM,143789,8,20.93,2
紐西蘭 esim,【5折優惠】紐澳eSIM｜5G網路 1~60日 每日流量/總量/無限流量｜紐西蘭、澳大利亞｜支援ChatGPT/Gemini/TikTok,528458,6,40.0,3
紐西蘭esim,紐西蘭網卡｜One NZ (Vodafone) +通話 eSIM,168236,158,50.96,1
紐西蘭esim,【5折優惠】紐澳eSIM｜5G網路 1~60日 每日流量/總量/無限流量｜紐西蘭、澳大利亞｜支援ChatGPT/Gemini/TikTok,528458,26,40.45,2
紐西蘭esim,【5折優惠】紐西蘭 每日流量/總量 eSIM,143789,18,36.43,3
紐西蘭esim,《3C達人Tim哥推薦》紐西蘭網卡｜每日、無限流量 eSIM,151877,13,42.11,4
紐西蘭esim,【南半球旅遊必備 50% OFF】紐澳通用 eSIM｜支援多款 AI 應用｜指定方案含通話,135903,10,23.47,5
紐西蘭esim,紐澳網卡｜澳洲、紐西蘭 每日高速流量 / 總量 eSIM,146965,2,41.94,6
紐西蘭sim,紐西蘭網卡｜One NZ (Vodafone) +通話 eSIM,168236,14,25.0,1
紐西蘭sim,紐西蘭上網電話卡｜One NZ (Vodafone) Sim 卡 ＋ 200 分通話費｜台港澳寄送、台灣機場領取,9093,9,52.38,2
紐西蘭sim,【買一送一】澳洲、紐西蘭 SIM 卡｜台灣寄送｜每日高速方案 漫遊資源,533314,4,66.67,3
紐西蘭sim,【5折優惠】紐西蘭 每日流量/總量 eSIM,143789,3,20.0,4
紐西蘭sim卡,紐西蘭上網電話卡｜One NZ (Vodafone) Sim 卡 ＋ 200 分通話費｜台港澳寄送、台灣機場領取,9093,16,41.18,1
紐西蘭sim卡,紐西蘭網卡｜One NZ (Vodafone) +通話 eSIM,168236,5,30.19,2
紐西蘭sim卡,【5折優惠】紐西蘭 每日流量/總量 eSIM,143789,1,31.25,3
紐西蘭北島,紐西蘭魔戒景點一日遊｜哈比村＆懷托摩藍光螢火蟲洞｜奧克蘭出發,12113,43,29.63,1
紐西蘭北島,奧克蘭跳傘體驗（奧克蘭市免費往返接送服務）新西蘭,151830,40,6.25,2
紐西蘭北島,霍比屯電影場景之旅（含午餐），奧克蘭出發 |紐西蘭,123096,36,0.0,3
紐西蘭南島,【塔斯曼冰川健行】庫克山直升機之旅+冰川健行｜紐西蘭,123626,106,0.0,1
紐西蘭南島,紐西蘭 | 米佛峽灣玻璃車頂觀光巴士＆遊船一日遊皇后鎮出發,19484,34,10.0,2
紐西蘭皇后鎮,紐西蘭 | TSS 恩斯羅號蒸汽船遊船體驗＆瓦爾特峰BBQ大餐,22478,70,15.38,1
紐西蘭皇后鎮,紐西蘭皇后鎮 | Nzone Skydive 高空跳傘體驗,9888,60,9.09,2
紐西蘭皇后鎮,紐西蘭皇后鎮天空纜車門票＆滑車體驗,22450,53,21.43,3
紐西蘭網卡,紐西蘭網卡｜One NZ (Vodafone) +通話 eSIM,168236,45,37.31,1
紐西蘭網卡,【5折優惠】紐澳eSIM｜5G網路 1~60日 每日流量/總量/無限流量｜紐西蘭、澳大利亞｜支援ChatGPT/Gemini/TikTok,528458,7,20.0,2
紐西蘭網卡,【5折優惠】紐西蘭 每日流量/總量 eSIM,143789,2,10.87,3
紐西蘭網卡,紐澳網卡｜澳洲、紐西蘭 每日高速流量 / 總量 eSIM,146965,1,21.82,4
紫藤,福岡北九州賞花一日遊｜季節限定河內藤園紫藤隧道・小倉城庭園・海之中道海濱公園・宮地嶽神社光之道・THE OUTLETS KITAKYUSHU（博多出發）,574065,28,7.69,1
紫藤,春季限定 賞花一日遊｜紫藤花物語 足利花卉公園 紫藤花&神磯鳥居&茨城國營常陸海濱公園 粉蝶花海｜東京出發,271351,11,17.78,2
紫藤,日本常陸海濱公園粉蝶花&足利花卉公園紫藤花海巡禮一日遊｜東京出發,569739,10,31.43,3
紫藤,足利花卉公園門票（栃木・足利）｜提前購買享優惠,132105,3,19.05,4
紫藤花,春季限定 賞花一日遊｜紫藤花物語 足利花卉公園 紫藤花&神磯鳥居&茨城國營常陸海濱公園 粉蝶花海｜東京出發,271351,65,24.66,1
紫藤花,【含 1 人成團方案】日立海濱公園粉蝶花海＆足利花卉公園紫藤花隧道賞花一日遊｜東京銀座出發,155292,28,31.03,2
紫藤花,九州福岡賞紫藤花一日遊｜河內藤園&小倉城&門司港&赤間神宮（福岡出發）,267649,20,17.07,3
紫藤花,【東京新宿出發】常陸海濱公園粉蝶花藍色花海＆足利花卉公園大藤祭一日遊,575508,17,14.81,4
紫藤花,日本關東賞花一日遊｜足利花卉公園紫藤花夜間燈光秀＆常陸海濱公園粉蝶花海｜東京站出發,271392,12,25.0,5
紫藤花,足利花卉公園門票（栃木・足利）｜提前購買享優惠,132105,2,11.22,6
綠島,綠島船票｜台東富岡漁港 - 綠島來回船票,115576,1261,29.52,1
綠島,【 夏季早鳥 25%off 優惠】台東綠島體驗水肺潛水 | 熱浪潛水中心｜免潛水證照,101262,91,7.53,2
綠島,綠島租機車｜碼頭取車｜提供多間車行選擇｜Mober 威力・炫富・悅欣,118242,89,14.16,3
綠島,綠島｜三天兩夜 PADI Open Water 初階開放水域潛水員課程｜藍莎潛水中心,119276,76,1.37,4
綠島,【綠島三天二夜】環島機車48H｜綠島浮潛+夜訪梅花鹿｜台北出發｜火車來回｜（包含船票來回&住宿）,574424,60,8.68,5
綠島,【 夏季早鳥 25%off 優惠】台灣綠島水上活動 | 綠島SUP立槳體驗＆綠島SUP 三合一｜熱浪潛水中心,128401,50,12.15,6
綠島,綠島特色深度旅遊｜藍洞秘境探索&天然瀑布or彎弓洞・夜訪梅花鹿,527074,41,15.52,7
綠島,綠島自由行｜三天二夜｜浮潛 & 生態導覽 ｜含船票、機車,8263,39,15.81,8
綠島,【限時優惠】綠島水青潛水｜體驗潛水送水下拍立得＆蛙鞋遊動,259462,23,2.29,9
綠島,綠島特色活動｜藍洞浮潛・睡美人古道跳水之旅・一對一體驗潛水・潮間帶探索,24844,20,22.01,10
綠島機車,綠島租機車｜碼頭取車｜提供多間車行選擇｜Mober 威力・炫富・悅欣,118242,38,64.29,1
綠島潛水,【 夏季早鳥 25%off 優惠】台灣綠島水上活動 | 綠島SUP立槳體驗＆綠島SUP 三合一｜熱浪潛水中心,128401,40,11.94,1
綠島潛水,【 夏季早鳥 25%off 優惠】台東綠島體驗水肺潛水 | 熱浪潛水中心｜免潛水證照,101262,28,44.62,2
綠島潛水,綠島｜租機車 · 海洋浮潛 · 體驗潛水｜南寮港口取還,101086,7,6.12,3
綠島船,綠島船票｜台東富岡漁港 - 綠島來回船票,115576,44,80.49,1
綠島船票,綠島船票｜台東富岡漁港 - 綠島來回船票,115576,479,68.22,1
維也納,奧地利維也納通行證 Vienna Pass & 彈性通行證 Vienna Flexi Pass,6825,316,15.89,1
維也納,奧地利｜哈修塔特 HALLSTATT 一日遊｜維也納出發｜中/英文行程,21115,150,16.35,2
維也納,維也納金色大廳莫札特音樂會門票|奧地利,11018,72,14.82,3
維也納,維也納音樂協會莫札特管弦樂團演出（含晚餐） |奧地利,268616,68,8.33,4
維也納,維也納美泉宮導覽（含免排隊門票）,170838,36,10.31,5
維也納,奧地利維也納 | 沃蒂夫教堂《創世之光》沉浸式燈光秀,268531,30,10.83,6
維也納,奧地利 | 維也納城市卡 Vienna City Card,182995,22,13.47,7
維也納,奧地利維也納 | 藝術史博物館 Kunsthistorisches Museum 門票,266383,15,4.6,8
維也納,奧地利維也納 | 美景宮 Belvedere Palace 門票,150764,14,11.4,9
維也納,奧地利 Designer Outlet Parndorf 往返接駁車 | 維也納出發,268990,14,7.05,10
維多利亞港,香港｜維多利亞港晚間航遊、「幻彩詠香江」航遊｜「張保仔」號 Aqua Luna,22886,27,50.67,1
維多利亞港,維多利亞港遊船之旅｜璀璨夜遊｜船上免費任飲 ｜永安號,155360,23,46.67,2
維多利亞港,【香港必看夜景】 夜遊維多利亞港＋船上專人專業照相 ｜西式豪華遊艇｜夢之旅 & 摘星之旅,19917,21,47.5,3
維多利亞港,香港 Fun Pass｜任選組合套票｜HONG KONG FunPass,266440,8,5.26,4
網卡,【50% OFF】日本 eSIM 無限流量 Rakuten / KDDI / Docomo,121004,39,11.98,1
網卡,KDDI 5G 高速原生日本eSIM｜支援ChatGPT,243815,15,6.81,2
網卡,【超人氣熱銷 50% OFF】中港澳5G/4G eSIM｜每日流量/總量/無限流量 eSIM｜免翻牆使用｜支援ChatGPT,135627,13,10.0,3
網卡,東南亞SIM卡即訂即取｜5G/4G上網 插卡即用｜台灣速寄・桃園機場領取・7-ELEVEN 超快取｜熱點分享｜新加坡、馬來西亞、泰國、越南、印尼,153022,9,44.44,4
網卡,【55元起 飛速5G超快感】日本eSIM雙網吃到飽網卡｜IG限動超順｜KDDI+softbank｜即買即用｜kkday獨家1-100天,154783,7,2.82,5
網卡,【優惠7折】日本SIM卡｜台灣、香港寄送｜每日、總量、無限流量吃到飽,126982,6,24.0,6
網卡,【4折優惠】中港澳、港澳SIM卡｜5G訊號 免翻牆 1~30 天每日流量上網 SIM 卡｜台灣寄送,166984,6,21.31,7
網卡,【買一送一】中港澳 SIM 卡｜台灣寄送｜每日、不限流量吃到飽方案,267372,4,18.75,8
網卡,【55元起 飛速5G超快感】韓國eSIM雙網吃到飽網卡｜IG限動超順｜SKT+LG｜即買即用｜kkday獨家1-100天,155669,3,4.95,9
網卡,【優惠5折】日本網卡｜吃到飽、每日高速流量方案｜台灣寄送,143825,3,16.67,10
網卡吃到飽韓國,【55元起 飛速5G超快感】韓國eSIM雙網吃到飽網卡｜IG限動超順｜SKT+LG｜即買即用｜kkday獨家1-100天,155669,2,0.0,1
網路,【50% OFF】日本 eSIM 無限流量 Rakuten / KDDI / Docomo,121004,25,23.91,1
網路,KDDI 5G 高速原生日本eSIM｜支援ChatGPT,243815,3,9.41,2
網路,【超人氣熱銷 50% OFF】中港澳5G/4G eSIM｜每日流量/總量/無限流量 eSIM｜免翻牆使用｜支援ChatGPT,135627,3,12.99,3
網路,【優惠7折】日本SIM卡｜台灣、香港寄送｜每日、總量、無限流量吃到飽,126982,2,14.29,4
網路,【50% OFF】日本 eSIM｜Docomo / KDDI / SoftBank / Rakuten｜支援ChatGPT 及 Gemini,137689,1,8.93,5
網路,【50% OFF】韓國 eSIM 全韓國通用｜5G/4G無限流量｜KT SKT 支援保證穩定｜支援ChatGPT,138273,1,4.55,6
網路卡,【50% OFF】日本 eSIM 無限流量 Rakuten / KDDI / Docomo,121004,10,12.77,1
網路卡,【超人氣熱銷 50% OFF】中港澳5G/4G eSIM｜每日流量/總量/無限流量 eSIM｜免翻牆使用｜支援ChatGPT,135627,5,6.67,2
